product_id,warehouse_id,customer_location,customer_zipcode,Cost_to_customer,delivery_period,delivery_cost,customer_review
P0300,W084,"299, Sarna Street, Penchara Deuli, BANKURA, West Bengal, 722150, India",722150,12540.0,2,90.95,4
P0341,W051,"H.No. 129, Kannan Marg, Sangampalayam, DINDIGUL, Tamil Nadu, 624617, India",624617,3479.71,1,168.29,4
P0124,W015,"42/39, Bassi Road, Barauli Rustampur, SAMBHAL, Uttar Pradesh, 244412, India",244412,3124.43,5,405.15,1
P0438,W194,"77, Amble Road, Mysore Mala, KOZHIKODE, Kerala, 673602, India",673602,1584.78,2,99.8,1
P0175,W197,"910, Hora Ganj, BubKheri, GHAZIABAD, Uttar Pradesh, 201003, India",201003,4689.24,2,51.83,1
P0001,W029,"H.No. 169, Shanker Path, Tagadi, AHMEDABAD, Gujarat, 382250, India",382250,5787.19,2,14.7,1
P0076,W189,"951, Lala Zila, Vedaraplavu, ALAPPUZHA, Kerala, 690505, India",690505,1180.53,2,63.05,1
P0376,W106,"29/641, Mitter Path, Sujanpur SO Gurdaspur, PATHANKOT, Punjab, 145023, India",145023,6357.74,1,231.65,1
P0443,W023,"H.No. 45, Madan Path, Yangpi, Tuensang, Nagaland, 798612, India",798612,10028.05,3,19.68,1
P0126,W004,"00/26, Salvi Ganj, Vallikkapatta, MALAPPURAM, Kerala, 679324, India",679324,6493.77,3,91.71,3
P0489,W090,"92, Dixit Circle, Sangampatti, TIRUCHIRAPPALLI, Tamil Nadu, 621001, India",621001,6136.51,3,158.38,5
P0186,W044,"H.No. 321, Dora Street, Surhali, DINDORI, Madhya Pradesh, 481672, India",481672,7923.36,0,118.28,5
P0441,W141,"35/509, Vyas Road, Mohanbati, NORTH DINAJPUR, West Bengal, 733134, India",733134,404.06,1,104.01,3
P0351,W199,"299, Sarna Street, Penchara Deuli, BANKURA, West Bengal, 722150, India",722150,1250.14,1,144.11,5
P0146,W010,"H.No. 035, Kakar, Hosur(SWP), HASSAN, Karnataka, 573137, India",573137,9629.04,0,103.76,4
P0276,W005,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,14101.16,4,337.13,4
P0119,W158,"H.No. 776, Chadha Zila, Rekhpur, KANSHIRAM NAGAR, Uttar Pradesh, 207123, India",207123,4786.72,2,350.86,5
P0411,W122,"H.No. 151, Sehgal, Mohanaghat S.O, DIBRUGARH, Assam, 786008, India",786008,6942.41,1,139.85,5
P0164,W022,"34, Sha Circle, Babhani Bhelwa, SUPAUL, Bihar, 852131, India",852131,2631.8,1,231.7,5
P0265,W016,"94, Bhatnagar Chowk, Badwasa, BANSWARA, Rajasthan, 327801, India",327801,4205.37,0,127.29,3
P0340,W107,"H.No. 09, Deshmukh Zila, Nikaspur Nisfi, SAMASTIPUR, Bihar, 848121, India",848121,10159.55,5,607.54,4
P0411,W122,"H.No. 92, Rao Street, Tiruvannamalai RS, TIRUVANNAMALAI, Tamil Nadu, 606601, India",606601,6838.68,0,39.68,1
P0281,W009,"48, Kohli Ganj, Kavalande S.O, Mysuru, Karnataka, 571312, India",571312,15093.86,0,187.58,3
P0302,W195,"44/92, Prakash Chowk, Sadgaon, DHULE, Maharashtra, 424006, India",424006,898.52,4,327.35,4
P0358,W190,"H.No. 455, Dube Path, Holebenavalli, SHIVAMOGGA, Karnataka, 577222, India",577222,5325.32,3,84.24,5
P0072,W189,"50, Aurora Street, Garhi Hasanpur, MUZAFFARNAGAR, Uttar Pradesh, 247778, India",247778,5755.85,5,381.94,1
P0084,W119,"98/12, Bahl Road, Kulakash, HOOGHLY, West Bengal, 712404, India",712404,1466.44,2,29.3,3
P0476,W186,"70/56, Vig, Dakshin Alipore, SOUTH 24 PARGANAS, West Bengal, 743503, India",743503,8837.64,3,14.17,5
P0355,W123,"49/81, Mane Path, Barwala, BAGPAT, Uttar Pradesh, 250621, India",250621,11380.55,2,167.79,3
P0358,W165,"42/39, Bassi Road, Barauli Rustampur, SAMBHAL, Uttar Pradesh, 244412, India",244412,5409.05,3,188.22,5
P0351,W170,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,1243.94,2,135.18,2
P0127,W054,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,6024.48,3,128.72,5
P0044,W123,"38, Sundaram Circle, Mandawar, TONK, Rajasthan, 304001, India",304001,14468.98,1,211.69,3
P0411,W021,"H.No. 719, Dara Zila, Dona, NAWADA, Bihar, 805103, India",805103,7133.76,2,301.73,3
P0105,W132,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,4422.01,0,142.21,3
P0303,W080,"H.No. 755, Bail Zila, Kuppandampalayam, ERODE, Tamil Nadu, 638502, India",638502,3543.62,0,3.4,2
P0205,W072,"12, Chaudhuri Marg, Jakanur, BAGALKOT, Karnataka, 587201, India",587201,7215.49,2,109.97,3
P0143,W062,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,13796.89,2,8.83,5
P0060,W199,"H.No. 13, Yadav Circle, Nachana, SULTANPUR, Uttar Pradesh, 228151, India",228151,13161.11,4,330.23,1
P0039,W027,"01/743, Kurian Circle, Baggavalli, CHICKMAGALUR, Karnataka, 577547, India",577547,6288.79,2,196.91,3
P0137,W032,"H.No. 278, Choudhury Street, Garhia Chhinkaura, MAINPURI, Uttar Pradesh, 205301, India",205301,2515.31,0,57.83,1
P0158,W161,"35/29, Sabharwal Ganj, Darima, DARBHANGA, Bihar, 847121, India",847121,11139.25,0,36.46,1
P0122,W071,"88/624, Vyas Zila, Kulamavu, IDUKKI, Kerala, 685601, India",685601,10551.82,2,255.63,5
P0377,W116,"55/44, Buch, Sherpura, PANCH MAHALS, Gujarat, 389341, India",389341,13407.32,2,26.71,3
P0482,W108,"247, Mallick Nagar, Sadikapur, SITAPUR, Uttar Pradesh, 261141, India",261141,10535.2,4,182.23,5
P0246,W065,"H.No. 613, Khosla Chowk, Pachaun, HATHRAS, Uttar Pradesh, 204211, India",204211,10382.9,3,264.89,4
P0494,W168,"13, Date Ganj, Krishnapur, WEST MIDNAPORE, West Bengal, 721127, India",721127,13264.05,1,87.8,2
P0300,W023,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,12656.59,3,208.3,3
P0460,W181,"48, Kohli Ganj, Kavalande S.O, Mysuru, Karnataka, 571312, India",571312,10927.94,2,27.08,3
P0063,W135,"621, Devi Road, Kantifalia, SURAT, Gujarat, 394340, India",394340,7081.53,2,251.1,1
P0100,W027,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,8458.91,0,141.44,4
P0360,W090,"13, Kannan Marg, Bhawaniganj Kota, PRATAPGARH, Uttar Pradesh, 230143, India",230143,6654.25,2,163.01,5
P0033,W169,"81, Luthra Ganj, Sikri Khurd, HAPUR, Uttar Pradesh, 201204, India",201204,4354.58,5,238.97,4
P0276,W021,"01/54, Mittal Zila, Jamble, Chikkamagaluru, Karnataka, 577124, India",577124,14030.32,2,293.83,3
P0488,W127,"34, Shukla Circle, Manchanabele, RAMANAGAR, Karnataka, 562128, India",562128,7740.0,3,159.42,3
P0216,W125,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,10411.23,4,175.61,3
P0263,W108,"89, Mand Chowk, Murlen, Champhai, Mizoram, 796321, India",796321,13311.83,3,232.43,2
P0017,W172,"H.No. 084, Sibal Road, Warwatti (B), Bidar, Karnataka, 585328, India",585328,9302.99,0,118.61,1
P0293,W140,"H.No. 808, Mital Circle, Kinthalli, VISAKHAPATNAM, Andhra Pradesh, 531027, India",531027,4043.97,4,190.38,1
P0403,W187,"H.No. 84, Ben Street, Krovvidi, West Godavari, Andhra Pradesh, 534198, India",534198,2224.24,0,39.1,1
P0494,W199,"09/61, Sodhi Ganj, Hirapura (Sabalgarh), MORENA, Madhya Pradesh, 476229, India",476229,13211.8,2,41.4,2
P0216,W171,"H.No. 61, Dhar Zila, Jajireddy Gudem, SURYAPET, Telangana, 508224, India",508224,10365.55,2,125.56,3
P0436,W081,"H.No. 82, Lala Chowk, Cheekunatham, Chittoor, Andhra Pradesh, 517425, India",517425,12077.58,0,120.32,1
P0417,W012,"H.No. 21, Ravi Zila, Jalalpura (Sheopur So), MORENA, Madhya Pradesh, 476337, India",476337,13888.42,0,46.79,2
P0281,W106,"042, Reddy, Ammapatti, TIRUCHIRAPPALLI, Tamil Nadu, 621014, India",621014,15090.39,0,199.37,2
P0171,W119,"H.No. 621, Rao Marg, Muthunaickenpatti, DINDIGUL, Tamil Nadu, 624618, India",624618,754.85,0,28.96,3
P0256,W031,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,8415.63,2,88.36,5
P0391,W120,"H.No. 622, Gupta Circle, Khatlabana, SRI GANGANAGAR, Rajasthan, 335001, India",335001,1527.76,1,333.04,3
P0410,W058,"148, Sama Marg, Malabad, BELAGAVI, Karnataka, 591212, India",591212,1743.97,2,37.76,3
P0250,W017,"94/43, Parsa Marg, Sema, RAJSAMAND, Rajasthan, 313322, India",313322,1769.15,3,7.26,5
P0118,W109,"29/641, Mitter Path, Sujanpur SO Gurdaspur, PATHANKOT, Punjab, 145023, India",145023,14370.85,0,129.93,2
P0471,W107,"60/317, Chaudhari Road, Pichkuri, BARDHAMAN, West Bengal, 713128, India",713128,6722.95,5,383.35,4
P0141,W061,"H.No. 776, Chadha Zila, Rekhpur, KANSHIRAM NAGAR, Uttar Pradesh, 207123, India",207123,9928.2,1,184.6,4
P0108,W060,"38, Sundaram Circle, Mandawar, TONK, Rajasthan, 304001, India",304001,13350.01,1,174.68,2
P0008,W112,"H.No. 963, Sachdeva Road, Hiwarkheda, Jalgaon, Maharashtra, 425114, India",425114,10658.0,1,141.95,2
P0231,W173,"006, Bumb Circle, Nauhara, AZAMGARH, Uttar Pradesh, 223222, India",223222,11640.19,0,26.61,4
P0077,W054,"H.No. 50, Bath Street, Chakore, SOLAPUR, Maharashtra, 413101, India",413101,4893.96,0,93.8,5
P0069,W064,"H.No. 319, Bath Street, Rakba Amola, AMBEDKAR NAGAR, Uttar Pradesh, 224139, India",224139,13257.47,3,77.7,2
P0418,W165,"51/19, De Chowk, Airoor, ERNAKULAM, Kerala, 683579, India",683579,5533.12,0,89.22,1
P0014,W021,"77, Amble Road, Mysore Mala, KOZHIKODE, Kerala, 673602, India",673602,11524.95,3,332.46,3
P0478,W004,"01/361, Balasubramanian Street, SeKunnatur, VILLUPURAM, Tamil Nadu, 605651, India",605651,11195.33,1,33.85,4
P0497,W107,"92, Nadig, Dwarli, THANE, Maharashtra, 421306, India",421306,9299.99,1,110.96,3
P0274,W094,"433, Dey Ganj, Tungou, Ukhrul, Manipur, 795142, India",795142,12953.98,2,19.5,4
P0282,W050,"69/37, Johal, Sibasthan, NAGAON, Assam, 782140, India",782140,1298.45,0,199.72,3
P0259,W147,"47/667, Misra Circle, kodra bakhat khera, UNNAO, Uttar Pradesh, 209863, India",209863,15274.73,2,280.68,2
P0232,W199,"12/10, Ratta Road, Agucha, BHILWARA, Rajasthan, 311022, India",311022,13543.67,4,182.79,4
P0447,W061,"H.No. 80, Joshi Road, Mandle, RAIGARH, Maharashtra, 402305, India",402305,4706.0,0,37.88,1
P0115,W094,"78/390, Ratta, Mukerian, HOSHIARPUR, Punjab, 144211, India",144211,5031.45,2,479.09,3
P0262,W147,"40/12, Halder Marg, Ponkal, MANCHERIAL, Telangana, 504205, India",504205,7599.83,3,11.38,2
P0156,W065,"66/29, Bhavsar Street, Sawasijageer, RAJGARH, Madhya Pradesh, 465669, India",465669,6298.69,0,4.77,5
P0394,W091,"38/822, Pathak, Bagriawas, SIKAR, Rajasthan, 332715, India",332715,794.55,1,41.28,2
P0187,W183,"247, Mallick Nagar, Sadikapur, SITAPUR, Uttar Pradesh, 261141, India",261141,2591.83,1,210.26,1
P0197,W013,"H.No. 71, Naik Chowk, Jagi, NAGAON, Assam, 782411, India",782411,1327.72,2,91.95,2
P0328,W127,"11/673, Warrior Marg, Chinnaboinapalli, Parkal, Telangana, 506165, India",506165,6920.6,3,189.94,3
P0481,W011,"69/37, Johal, Sibasthan, NAGAON, Assam, 782140, India",782140,8081.48,2,188.68,4
P0207,W087,"33/84, Modi, Malkheda, NEEMUCH, Madhya Pradesh, 458441, India",458441,5055.11,4,336.98,5
P0406,W091,"94/63, Basak, Sikindlapur, SIDDIPET, Telangana, 502267, India",502267,967.71,3,47.61,1
P0450,W054,"94/63, Basak, Sikindlapur, SIDDIPET, Telangana, 502267, India",502267,4625.92,1,116.27,1
P0493,W096,"94/048, Kata Ganj, Som, UDAIPUR, Rajasthan, 313701, India",313701,200.6,1,64.76,4
P0458,W151,"H.No. 148, Kade, Singihaun, SUPAUL, Bihar, 852138, India",852138,10243.04,2,183.34,4
P0468,W009,"34, Sha Circle, Babhani Bhelwa, SUPAUL, Bihar, 852131, India",852131,1387.02,2,328.33,5
P0084,W106,"35/509, Vyas Road, Mohanbati, NORTH DINAJPUR, West Bengal, 733134, India",733134,1567.14,2,146.08,2
P0486,W159,"H.No. 455, Dube Path, Holebenavalli, SHIVAMOGGA, Karnataka, 577222, India",577222,7637.55,0,173.66,2
P0037,W054,"34, Sha Circle, Babhani Bhelwa, SUPAUL, Bihar, 852131, India",852131,5385.78,2,319.16,1
P0103,W158,"H.No. 959, Jani Road, Swdeshnagar, North And Middle Andaman, Andaman and Nico.In., 744201, India",744201,13539.58,1,51.92,1
P0439,W076,"92, Tata Path, Nambakkam, TIRUVALLUR, Tamil Nadu, 602023, India",602023,10761.61,1,176.74,4
P0217,W101,"H.No. 31, Bandi Nagar, Pachkhora, BALLIA, Uttar Pradesh, 277123, India",277123,9067.84,1,103.25,3
P0188,W095,"H.No. 963, Sachdeva Road, Hiwarkheda, Jalgaon, Maharashtra, 425114, India",425114,11929.25,3,137.8,1
P0337,W077,"H.No. 17, Ben Nagar, Sarav, NAVSARI, Gujarat, 396406, India",396406,4475.26,2,21.91,3
P0420,W173,"51/32, Munshi, Shevge, DHULE, Maharashtra, 424306, India",424306,8461.62,3,153.08,4
P0221,W067,"42/14, Sheth Road, Sector 30 Noida, GAUTAM BUDDHA NAGAR, Uttar Pradesh, 201303, India",201303,8156.08,3,117.19,3
P0347,W085,"74/51, Chandran Street, Kabilpur, BIRBHUM, West Bengal, 731132, India",731132,4275.84,3,64.49,1
P0459,W103,"16/37, Saraf Ganj, Vijayapar, KACHCHH, Gujarat, 370165, India",370165,7483.95,4,426.79,2
P0364,W072,"43, Prashad, Sribati, BARDHAMAN, West Bengal, 713514, India",713514,14575.03,1,219.32,4
P0334,W086,"79/918, Murty Chowk, Umara, AKOLA, Maharashtra, 444101, India",444101,3532.87,3,158.08,5
P0048,W146,"20/548, Nath Marg, Hithla S.O, SHIVAMOGGA, Karnataka, 577214, India",577214,5780.71,3,133.69,3
P0341,W022,"07/952, Contractor Street, Savdav, RATNAGIRI, Maharashtra, 416704, India",416704,3341.63,1,0.96,4
P0137,W171,"644, Setty Road, Ilandaikuli, TIRUCHIRAPPALLI, Tamil Nadu, 621708, India",621708,2707.9,4,219.61,3
P0091,W159,"H.No. 129, Kannan Marg, Sangampalayam, DINDIGUL, Tamil Nadu, 624617, India",624617,2959.3,2,56.41,5
P0376,W053,"H.No. 27, Lalla Chowk, Tikarpada, KENDUJHAR, Odisha, 758013, India",758013,6266.64,3,146.88,3
P0239,W106,"005, Bassi Ganj, Nandgawan, ETAWAH, Uttar Pradesh, 206127, India",206127,12906.35,1,76.31,1
P0070,W024,"98/12, Bahl Road, Kulakash, HOOGHLY, West Bengal, 712404, India",712404,6205.87,0,73.38,1
P0443,W015,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,10209.75,3,191.86,2
P0483,W088,"H.No. 445, Varughese Nagar, Gummadidala, SANGAREDDY, Telangana, 502313, India",502313,8086.76,1,126.28,3
P0469,W106,"353, Radhakrishnan Road, Jaya Prakash Nagar S.O, Mysuru, Karnataka, 570031, India",570031,12336.97,1,79.62,3
P0013,W182,"H.No. 77, Sawhney Ganj, Pande, SOLAPUR, Maharashtra, 413203, India",413203,2572.52,2,14.89,5
P0078,W077,"77/50, Rama Chowk, Karikadu, NELLORE, Andhra Pradesh, 524403, India",524403,8430.2,3,40.32,4
P0460,W030,"13/09, Comar Street, Khuntamodi, NANDURBAR, Maharashtra, 425414, India",425414,10914.01,3,1.53,3
P0059,W200,"H.No. 41, Sarkar Street, Erdandi, JAGTIAL, Telangana, 505450, India",505450,12253.89,0,154.85,3
P0128,W116,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,6157.94,3,29.68,1
P0461,W012,"08, Mandal Ganj, Kannukiniyanar Koil, NAGAPATTINAM, Tamil Nadu, 609104, India",609104,5568.8,2,168.11,1
P0446,W078,"H.No. 84, Ben Street, Krovvidi, West Godavari, Andhra Pradesh, 534198, India",534198,10531.12,2,126.44,3
P0438,W199,"51/32, Munshi, Shevge, DHULE, Maharashtra, 424306, India",424306,1579.45,0,87.08,5
P0407,W178,"96, Padmanabhan Street, Bargaon, NAGAON, Assam, 782425, India",782425,8984.94,2,18.37,4
P0297,W112,"H.No. 37, Prakash Ganj, Gauria Kalan, SITAPUR, Uttar Pradesh, 261125, India",261125,9923.96,2,258.67,3
P0486,W159,"H.No. 655, Panchal Ganj, Halsi, LAKHISARAI, Bihar, 811311, India",811311,7496.53,2,31.37,4
P0145,W056,"910, Hora Ganj, BubKheri, GHAZIABAD, Uttar Pradesh, 201003, India",201003,9649.69,4,516.4,5
P0497,W118,"09, Badal Circle, Chikliguri, JALPAIGURI, West Bengal, 736202, India",736202,9301.23,1,114.73,2
P0489,W090,"79/918, Murty Chowk, Umara, AKOLA, Maharashtra, 444101, India",444101,5980.24,0,1.55,1
P0205,W185,"13, Kannan Marg, Bhawaniganj Kota, PRATAPGARH, Uttar Pradesh, 230143, India",230143,7199.63,1,78.88,2
P0490,W151,"H.No. 61, Dhar Zila, Jajireddy Gudem, SURYAPET, Telangana, 508224, India",508224,12748.91,0,59.27,1
P0029,W106,"021, Wason Path, Kangra Colony, AMRITSAR, Punjab, 143001, India",143001,6550.41,1,239.1,4
P0211,W193,"H.No. 92, Rao Street, Tiruvannamalai RS, TIRUVANNAMALAI, Tamil Nadu, 606601, India",606601,3555.04,1,122.51,1
P0480,W127,"94, Bhatnagar Chowk, Badwasa, BANSWARA, Rajasthan, 327801, India",327801,5389.24,2,10.36,2
P0087,W116,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,6438.94,0,144.85,3
P0066,W126,"883, Pandey Marg, Venkatapalem, GUNTUR, Andhra Pradesh, 522237, India",522237,13883.84,3,157.68,4
P0242,W051,"98, Mangat, Haripur, TAPI, Gujarat, 394375, India",394375,12335.02,2,110.72,1
P0298,W045,"H.No. 600, Mander Marg, Kusauri, BALLIA, Uttar Pradesh, 277209, India",277209,4685.98,3,160.97,1
P0008,W127,"H.No. 82, Lala Chowk, Cheekunatham, Chittoor, Andhra Pradesh, 517425, India",517425,10673.83,3,145.72,2
P0488,W166,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,7683.88,1,93.31,3
P0329,W107,"H.No. 755, Bail Zila, Kuppandampalayam, ERODE, Tamil Nadu, 638502, India",638502,490.11,2,391.32,1
P0201,W112,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,8725.31,1,194.53,4
P0119,W106,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,4455.33,3,32.42,3
P0378,W123,"554, Mital Path, Asnan, EAST MIDNAPORE, West Bengal, 721642, India",721642,7529.19,0,125.84,4
P0003,W073,"26/477, Narayan, Dharamaganj, ARARIA, Bihar, 854333, India",854333,12278.72,3,560.08,5
P0211,W075,"857, Sant Nagar, Semrikatkuna, SEHORE, Madhya Pradesh, 466446, India",466446,3556.63,1,118.68,2
P0350,W171,"861, Sha, Shyamo, AGRA, Uttar Pradesh, 283125, India",283125,8356.71,2,37.06,4
P0146,W017,"74/30, Dada Chowk, Chandraspalli, MAHABUB NAGAR, Telangana, 509371, India",509371,9646.9,3,84.53,4
P0166,W123,"64, Dass Path, Padalane, Ahmed Nagar, Maharashtra, 422604, India",422604,11833.53,0,109.16,2
P0265,W134,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,4233.42,2,163.22,1
P0489,W118,"55/44, Buch, Sherpura, PANCH MAHALS, Gujarat, 389341, India",389341,6103.93,1,100.41,3
P0438,W164,"005, Bassi Ganj, Nandgawan, ETAWAH, Uttar Pradesh, 206127, India",206127,1784.62,4,288.82,3
P0092,W190,"76/41, Handa, Ambari, BASTI, Uttar Pradesh, 272150, India",272150,13428.58,3,81.56,3
P0402,W015,"006, Bumb Circle, Nauhara, AZAMGARH, Uttar Pradesh, 223222, India",223222,3487.87,5,258.93,3
P0153,W050,"01/91, Narayan Road, Lahori, SHAJAPUR, Madhya Pradesh, 465220, India",465220,5497.73,1,76.23,5
P0469,W147,"H.No. 927, Basu Chowk, Pariyat, JAUNPUR, Uttar Pradesh, 222162, India",222162,12526.62,2,268.31,1
P0471,W026,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,6534.62,3,176.96,5
P0241,W015,"H.No. 278, Choudhury Street, Garhia Chhinkaura, MAINPURI, Uttar Pradesh, 205301, India",205301,13625.92,3,558.52,2
P0403,W131,"H.No. 183, Peri Road, Jhokar, SHAJAPUR, Madhya Pradesh, 465106, India",465106,2491.42,4,290.32,1
P0369,W177,"27/791, Saini, Kailasanadu, IDUKKI, Kerala, 685553, India",685553,7662.4,1,77.87,3
P0148,W132,"554, Mital Path, Asnan, EAST MIDNAPORE, West Bengal, 721642, India",721642,706.16,1,9.18,3
P0257,W151,"H.No. 919, Pant Street, Amrail, SOUTH DINAJPUR, West Bengal, 733103, India",733103,14308.91,0,49.27,4
P0382,W125,"883, Pandey Marg, Venkatapalem, GUNTUR, Andhra Pradesh, 522237, India",522237,2447.82,0,13.34,4
P0003,W010,"94/43, Parsa Marg, Sema, RAJSAMAND, Rajasthan, 313322, India",313322,11771.2,3,52.04,3
P0135,W148,"H.No. 57, Hayer Circle, Monteswar, BARDHAMAN, West Bengal, 713145, India",713145,2874.98,2,75.83,4
P0074,W056,"46/64, Gill Marg, Golgod, Uttara Kannada, Karnataka, 581355, India",581355,11653.27,3,146.87,4
P0357,W134,"13/800, Dass Nagar, Thippanapalli, ANANTHAPUR, Andhra Pradesh, 515767, India",515767,10399.58,3,327.03,2
P0112,W137,"H.No. 27, Lalla Chowk, Tikarpada, KENDUJHAR, Odisha, 758013, India",758013,11152.29,1,349.07,4
P0129,W097,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,411.54,1,196.21,4
P0443,W155,"H.No. 17, Ben Nagar, Sarav, NAVSARI, Gujarat, 396406, India",396406,10255.89,1,235.31,5
P0193,W077,"22/63, Jhaveri Street, Pinnaiyur, THANJAVUR, Tamil Nadu, 614902, India",614902,2150.75,0,125.6,1
P0152,W030,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,7480.87,1,146.57,4
P0089,W155,"H.No. 719, Dara Zila, Dona, NAWADA, Bihar, 805103, India",805103,12450.34,0,19.66,1
P0452,W175,"H.No. 959, Jani Road, Swdeshnagar, North And Middle Andaman, Andaman and Nico.In., 744201, India",744201,6353.4,3,107.26,4
P0198,W142,"876, Shroff Road, Gharaunda, BANDA, Uttar Pradesh, 210120, India",210120,9937.23,1,244.57,2
P0042,W150,"H.No. 19, Nayar Zila, Hasur Dumala, Kolhapur, Maharashtra, 416001, India",416001,6418.72,2,230.67,4
P0006,W175,"H.No. 26, Vasa Ganj, Madanpura, GORAKHPUR, Uttar Pradesh, 273212, India",273212,2996.64,1,240.52,1
P0220,W121,"01/743, Kurian Circle, Baggavalli, CHICKMAGALUR, Karnataka, 577547, India",577547,5632.32,0,43.67,1
P0111,W080,"586, Shroff Marg, Nasrapur S.O, PUNE, Maharashtra, 412213, India",412213,8792.43,3,168.26,5
P0158,W061,"51/826, Kala Road, Birdpur, SIDDHARTHNAGAR, Uttar Pradesh, 272202, India",272202,11257.51,3,158.35,4
P0085,W068,"H.No. 26, Oza Nagar, Khajuri Akbarpur, SAHARANPUR, Uttar Pradesh, 247669, India",247669,6451.82,4,195.41,2
P0267,W053,"H.No. 74, Chahal Marg, Parakhowa Bazar, KARBI ANGLONG, Assam, 782441, India",782441,4156.75,2,233.58,2
P0373,W179,"27, Prashad Street, Masinagudi S.O, NILGIRIS, Tamil Nadu, 643223, India",643223,12853.5,0,143.52,1
P0228,W090,"910, Hora Ganj, BubKheri, GHAZIABAD, Uttar Pradesh, 201003, India",201003,2388.67,1,201.04,3
P0119,W158,"74/30, Dada Chowk, Chandraspalli, MAHABUB NAGAR, Telangana, 509371, India",509371,4682.52,3,222.07,1
P0467,W140,"H.No. 74, Chahal Marg, Parakhowa Bazar, KARBI ANGLONG, Assam, 782441, India",782441,3243.96,1,23.77,3
P0420,W120,"63, Raja Marg, Thyagatur, TUMAKURU, Karnataka, 572223, India",572223,8382.43,0,64.07,4
P0290,W187,"43, Prashad, Sribati, BARDHAMAN, West Bengal, 713514, India",713514,13147.26,0,66.62,1
P0438,W199,"51/101, Sinha Path, Bandepalli, NELLORE, Andhra Pradesh, 524405, India",524405,1532.46,0,51.18,3
P0126,W028,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,6617.86,2,191.85,2
P0278,W196,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,11725.55,4,456.17,2
P0045,W176,"33/84, Modi, Malkheda, NEEMUCH, Madhya Pradesh, 458441, India",458441,9363.39,3,165.0,1
P0047,W128,"92, Nadig, Dwarli, THANE, Maharashtra, 421306, India",421306,2188.77,3,144.08,5
P0194,W152,"H.No. 502, Ravi Path, Keshabchak, HOOGHLY, West Bengal, 712410, India",712410,4172.31,3,41.49,3
